id;code;file;size;time
908;fa3c0500e8fff704;cluster_00241/110243.jpg;215150;91
909;d03c2f916cdfb304;cluster_00241/89729.jpg;125278;75
910;c9e9e98c9613e4a6;cluster_00625/242183.jpg;167113;84
911;c9e9e98c9613e4a6;cluster_00625/242519.jpg;90656;84
912;fe0097e2b3a78895;cluster_00417/157269.jpg;122825;80
913;9e2097f2b3a6889d;cluster_00417/531804.jpg;95211;80
914;e1c901913df717a6;cluster_01199/524126.jpg;128059;83
915;e3c901913df317a6;cluster_01199/525207.jpg;80799;78
916;a438d835d3c7c1c7;cluster_00877/363711.jpg;115001;77
917;a0388936cbc7c7c7;cluster_00877/363845.jpg;94581;79
918;f8c587d3dee10c0c;cluster_00279/107518.jpg;126167;77
919;f8c587d3dee10c0c;cluster_00279/760749.jpg;126992;81
920;d1f8dcc286474b87;cluster_01509/710937.jpg;104934;72
921;d1f8dec086474b87;cluster_01509/711021.jpg;85071;67
922;96e335ac4674311f;cluster_01951/990146.jpg;294055;80
923;84c33f8d4e74511f;cluster_01951/990297.jpg;284086;84
924;92366d69979692e4;cluster_00883/364002.jpg;152604;79
925;92b66d69929696e4;cluster_00883/364179.jpg;176760;82
926;c88b7ea269d4946b;cluster_00410/154554.jpg;152131;77
927;e82b5aa567d3914c;cluster_00410/156991.jpg;136364;85
928;da8b7eb883d49449;cluster_00410/166294.jpg;170077;79
929;d88b7ea464cc856d;cluster_00410/167201.jpg;165498;82
930;e88b5ee16dd68468;cluster_00410/171472.jpg;154833;82
931;e48dccac8c9db1a5;cluster_00622/240313.jpg;69977;82
932;e58dc8ac8c9cb1b5;cluster_00622/271821.jpg;117428;74
933;9185c6786e6e3917;cluster_01394/635378.jpg;163792;80
934;9185c6786e6e3917;cluster_01394/966469.jpg;163891;78
935;81756a69eb9632c9;cluster_00246/92321.jpg;203460;79
936;927569c3364d3bc8;cluster_00246/99721.jpg;230010;94
937;ff6040e1513e78f1;cluster_00074/22824.jpg;184618;82
938;bf6850e1453c78f1;cluster_00074/333050.jpg;101607;78
939;9abab5cd0e88d1e8;cluster_00848/350215.jpg;185534;81
940;9a3ab5f54c8a98d1;cluster_00848/350679.jpg;220788;90
941;901b3be1cb7f24a4;cluster_01360/612830.jpg;187120;84
942;820a2fe58977a6e6;cluster_01360/866427.jpg;151094;81
943;e4862eb4ab0e73b8;cluster_01152/489775.jpg;114323;89
944;e4862eb4ab0c733d;cluster_01152/490518.jpg;81060;82
945;d74f3993dc742814;cluster_00080/25723.jpg;77485;99
946;d54f2b93dc74281c;cluster_00080/26795.jpg;87542;129
947;def04cd2e90ac54e;cluster_01536/732560.jpg;141305;213
948;def04cd2e90ac54e;cluster_01536/840763.jpg;140463;206
949;94cf1f256c1d42f8;cluster_01704/833480.jpg;234439;233
950;94ce1f256c9d42f8;cluster_01704/987854.jpg;137858;226
951;f60ec2f609c2daa5;cluster_00419/157609.jpg;83225;226
952;f60ec2f609c2daa5;cluster_00419/402239.jpg;81448;215
953;ebc0949fc930d6c3;cluster_00841/348699.jpg;106878;216
954;ef8090bfc1b0d6c3;cluster_00841/382066.jpg;125429;241
955;b1954e6d70bac1e4;cluster_00089/29503.jpg;97448;222
956;b9954e6d309bc5c4;cluster_00089/30534.jpg;95483;226
957;d4a20ef77670255a;cluster_01369/620527.jpg;118993;216
958;d4a20ef77670255a;cluster_01369/770189.jpg;82114;172
959;d4a20ef77670255a;cluster_01369/793377.jpg;124219;133
960;d4a20ef77670255a;cluster_01369/849044.jpg;125238;133
961;f99ec56213946473;cluster_00270/104193.jpg;129277;153
962;f99ec56213946473;cluster_00270/105757.jpg;104979;148
963;f99ec56213946473;cluster_00270/107079.jpg;129258;131
964;952478faa6e59c94;cluster_00042/5493.jpg;96224;142
965;952478faa6659c95;cluster_00042/820240.jpg;114690;138
966;c13eb6e628a3c8b3;cluster_01190/514278.jpg;166359;134
967;c11fb7e62ca3c8a1;cluster_01190/514434.jpg;173354;111
968;c13e35e628a2dba3;cluster_01190/514617.jpg;172721;128
969;c11fb7e62ca3c8a1;cluster_01190/514987.jpg;175495;119
970;c11fb7e72ca1c8a1;cluster_01190/515513.jpg;175694;118
971;ff2bb5f4c4284292;cluster_00426/160342.jpg;149642;95
972;ff2bb5f4c4284292;cluster_00426/160918.jpg;111237;86
973;d1e95a504f4669d5;cluster_00614/234692.jpg;243587;86
974;d1e95a504f4669d5;cluster_00614/235403.jpg;148563;71
975;8d5b7a6cf232113a;cluster_01500/700092.jpg;132514;81
976;8d5b7a6cf2321133;cluster_01500/702075.jpg;217986;87
977;eac0943eb637d1c8;cluster_01732/847190.jpg;103125;83
978;ebc0b03e3e3791c8;cluster_01732/888203.jpg;91739;91
979;a0d497699a6236d7;cluster_00284/109678.jpg;80943;78
980;a8d497699a6236d5;cluster_00284/472569.jpg;98649;85
981;bebcd070cdc092ce;cluster_01356/608851.jpg;102494;79
982;bebcd0f0cd4092ce;cluster_01356/610297.jpg;89690;83
983;956a4a91b0b76c5b;cluster_01164/495678.jpg;217866;84
984;956a6a81b0976d5b;cluster_01164/519254.jpg;178110;76
985;df23a20ab8547e35;cluster_01538/733789.jpg;90302;89
986;df23a20ab8547e35;cluster_01538/733823.jpg;99773;84
987;df23a20ab8547e35;cluster_01538/739287.jpg;90324;79
988;b5b4c0c3cdc48f3c;cluster_00248/310416.jpg;144717;82
989;bdb6c0c9cd4486b6;cluster_00248/93512.jpg;101176;90
990;849333246d7bdac5;cluster_00846/350162.jpg;60452;81
991;8c9333246dd39ec5;cluster_00846/350524.jpg;72910;81
992;b34f3470ccb86339;cluster_01163/495346.jpg;166621;81
993;b34f3470ccb86339;cluster_01163/495409.jpg;100803;78
994;bfb34a64a5c24ca9;cluster_00283/108104.jpg;99651;79
995;bfb36264a5c24ca9;cluster_00283/109186.jpg;75409;85
996;d848873f37332387;cluster_01351/605507.jpg;119737;72
997;d848873f3f330387;cluster_01351/606698.jpg;210081;69
998;c0f060f1e1f0eaf5;cluster_01735/849349.jpg;238778;88
999;c0f060f1e3d0cef5;cluster_01735/849588.jpg;100873;82
1000;9d3562ca9c75525a;cluster_01507/709707.jpg;84849;83
1001;9d3562ca9c35725a;cluster_01507/807238.jpg;147031;78
1002;eaa956a3956c93a4;cluster_00613/234625.jpg;89405;75
1003;e8a9d6a3956c93a4;cluster_00613/643363.jpg;85527;77
1004;86a5edeab283911e;cluster_00421/158119.jpg;81459;79
1005;86a5edeab283911e;cluster_00421/841669.jpg;81423;76
1006;9392545dcb6c46b6;cluster_00045/6958.jpg;86564;78
1007;9392545dcb6c46b6;cluster_00045/881090.jpg;79339;84
1008;916e7295e9246e9a;cluster_01197/522011.jpg;112854;81
1009;916e7281e9256f9a;cluster_01197/522415.jpg;112811;72
1010;b5b7c8e99826c82d;cluster_00879/363782.jpg;206479;83
1011;b5f6dac99b268828;cluster_00879/363974.jpg;176419;75
1012;c1a4687e4e47c7e8;cluster_00277/107368.jpg;144081;71
1013;c5a4687e4e43c7f0;cluster_00277/905045.jpg;149875;77
1014;8dc9e623370d28eb;cluster_01525/726130.jpg;204599;79
1015;9cc9e623370d28eb;cluster_01525/726475.jpg;112371;73
1016;e32f955e461e3261;cluster_01717/839400.jpg;141486;80
1017;e36d9556461e3361;cluster_01717/839717.jpg;142237;90
1018;9933369f2799611c;cluster_01373/623769.jpg;62806;85
1019;99263e9721d9639c;cluster_01373/711250.jpg;62287;75
1020;fed2c0f737042329;cluster_01141/485595.jpg;114397;77
1021;fed2c0f737042329;cluster_01141/709665.jpg;107277;73
1022;c4b8065ba332cf3d;cluster_00093/30958.jpg;135517;68
1023;c4b8065ba332cf3d;cluster_00093/97990.jpg;137185;74
1024;d720789726c80bfe;cluster_01387/632215.jpg;92515;78
1025;d720789726c80bfe;cluster_01387/637857.jpg;87864;79
1026;8aec1b4bf14521ed;cluster_00255/96197.jpg;223989;84
1027;82fc1b4b90e5a3ec;cluster_00255/96740.jpg;165623;82
1028;bae7a14f585a84a5;cluster_00067/17729.jpg;101536;85
1029;bae7a14e585a8ca5;cluster_00067/17774.jpg;82824;77
1030;b3324e49ce4edb0c;cluster_00403/153321.jpg;124137;77
1031;f3324ccdcf0ec918;cluster_00403/213811.jpg;111048;74
1032;9a9b55ac2e646c2b;cluster_00631/245016.jpg;53965;79
1033;9a9b55ac2e642c3b;cluster_00631/258022.jpg;55071;83
1034;ec97106aad4d9ad1;cluster_01942/984328.jpg;89387;80
1035;ec97106aad4d9ad1;cluster_01942/985815.jpg;109228;83
1036;9b6d649a669cc926;cluster_00890/369535.jpg;58351;81
1037;9b6d649a748cc936;cluster_00890/369813.jpg;81401;84
1038;c45e33656c9e9265;cluster_01728/845122.jpg;81448;89
1039;cc1333656cde9265;cluster_01728/845766.jpg;86792;81
1040;99c9e2266c5ab6c9;cluster_00058/871281.jpg;59324;81
1041;99cce2266c5ba6c9;cluster_00058/9549.jpg;70337;80
1042;80457f9fc43297c6;cluster_00864/356691.jpg;77161;81
1043;80457f9fc63297c4;cluster_00864/358885.jpg;116316;80
1044;c88c3fd3d0e1617a;cluster_00636/248299.jpg;103975;75
1045;c88e3dd3d06a615e;cluster_00636/248572.jpg;115789;76
1046;844d6df09b654d72;cluster_00404/153579.jpg;93033;77
1047;844d6df09b654d72;cluster_00404/512192.jpg;85513;72
1048;dc4c83a35bdd8523;cluster_00060/10380.jpg;99868;77
1049;dc4c83a35bdd8523;cluster_00060/233810.jpg;100480;76
1050;e1b60ee19cc4798e;cluster_01380/626909.jpg;140407;74
1051;e1b21ee19cc57896;cluster_01380/856843.jpg;106552;77
1052;e1b29ee198c57896;cluster_01380/859290.jpg;120915;74
1053;98196ee4b61a93e5;cluster_00252/106107.jpg;110213;75
1054;9a196ee4b272f381;cluster_00252/95361.jpg;174113;81
1055;86af155f0513f9c8;cluster_01146/487473.jpg;267690;93
1056;96ff050e0547f874;cluster_01146/487528.jpg;268363;80
1057;979736c4ca6a4e34;cluster_00094/31194.jpg;106532;79
1058;e868c93b2595b1cb;cluster_00094/31234.jpg;104198;81
1059;cc1dde106ec03a77;cluster_01374/624240.jpg;90959;81
1060;cc3dda106cc83a77;cluster_01374/633716.jpg;69058;76
1061;bf4a4e9d8a07ea12;cluster_01710/836077.jpg;110925;83
1062;9fca4a9cda076b12;cluster_01710/857312.jpg;104032;77
1063;f0cc93a6486bb996;cluster_01522/720868.jpg;77787;75
1064;f0cc93e6484bbd92;cluster_01522/723945.jpg;59388;76
1065;85d33a1c2e73619e;cluster_00863/356646.jpg;127598;84
1066;852c3bf32ecc6361;cluster_00863/357546.jpg;127608;77
1067;c3f2f121ecc4e4f0;cluster_00609/233058.jpg;118063;76
1068;c3f2f121ecc4e4f0;cluster_00609/233156.jpg;118209;78
1069;d42733d839d233b1;cluster_00299/115156.jpg;181901;79
1070;d40733da38d37233;cluster_00299/116562.jpg;203815;83
1071;cbd2f12d0ac9f21a;cluster_01179/510525.jpg;115186;77
1072;cbd2f12d0ac9f21a;cluster_01179/913727.jpg;101600;91
1073;822e78c1377c697c;cluster_01945/984926.jpg;82107;84
1074;822e78c1377c697c;cluster_01945/985135.jpg;77627;81
1075;95b6998da91a93c3;cluster_00897/373653.jpg;168107;82
1076;95b6998da91a93c3;cluster_00897/373710.jpg;174022;82
1077;d5ea0db18a58e267;cluster_00056/9495.jpg;91533;75
1078;d5ee0db18a58e067;cluster_00056/976245.jpg;132199;80
1079;b5f61a4aa30d5a93;cluster_01184/512600.jpg;93836;75
1080;96d90a69bcb5498d;cluster_01184/515556.jpg;109637;83
1081;eb6456f81f1444d9;cluster_00264/102729.jpg;177955;81
1082;eb6556f09b3044d9;cluster_00264/106362.jpg;131571;88
1083;9973366c63679832;cluster_00600/228799.jpg;62015;73
1084;99733e6c63629c32;cluster_00600/233168.jpg;79763;79
1085;c5064093cfdb68bb;cluster_00432/161433.jpg;133803;90
1086;a25768b34b9894f3;cluster_00432/163183.jpg;144352;79
1087;9f6e302ca395589d;cluster_01726/843252.jpg;71376;79
1088;9f6e302ca395589d;cluster_01726/845537.jpg;86008;86
1089;d5c5c6c6684b9935;cluster_01514/715498.jpg;97390;86
1090;d5c4e6c6694b8935;cluster_01514/716808.jpg;120277;82
1091;b6ce19b1cc3c638c;cluster_01170/503257.jpg;136807;84
1092;b6ce19b34c3c638c;cluster_01170/511362.jpg;94277;82
1093;d4230b956bcb6e4c;cluster_00290/111663.jpg;109746;83
1094;80235fbf7a032c5d;cluster_00290/111951.jpg;114851;80
1095;96ad6d56d9851c52;cluster_01342/602116.jpg;118075;77
1096;96a96956d58d16d2;cluster_01342/602858.jpg;123634;76
1097;c7fd39a74630a18c;cluster_01389/632998.jpg;112584;79
1098;c7dd38a74630b196;cluster_01389/633640.jpg;112913;86
1099;9648779b6c3249b6;cluster_00069/19392.jpg;107693;78
1100;94ca359b6c324db6;cluster_00069/19490.jpg;111818;80
1101;c3584f0c96936f6c;cluster_00855/353285.jpg;82298;86
1102;c3584f0c96936f6c;cluster_00855/383831.jpg;128653;82
1103;e0be81f6c0876e87;cluster_01719/839444.jpg;258256;88
1104;c2b6c3f6c04f6e06;cluster_01719/839765.jpg;219807;87
1105;92c66cdd4b36195a;cluster_00297/114423.jpg;110843;84
1106;928664dd6bb68d4a;cluster_00297/673063.jpg;87394;79
1107;a9f4d23d7384099b;cluster_01345/603405.jpg;50921;75
1108;a9f4d23d6384499b;cluster_01345/651118.jpg;59880;81
1109;a0345fab161e3957;cluster_01177/509772.jpg;63868;77
1110;a0345fab161e3957;cluster_01177/510665.jpg;73785;72
1111;898a3e357161477e;cluster_00899/375160.jpg;130637;82
1112;898a363575614b7e;cluster_00899/375652.jpg;122792;81
1113;9a6f25784b333833;cluster_01513/715183.jpg;77456;77
1114;9a6f25784b33b035;cluster_01513/723899.jpg;101509;77
1115;87c9383c347b7a4a;cluster_01721/840560.jpg;85762;94
1116;87c9383c347b7a4a;cluster_01721/842184.jpg;129653;84
1117;f6fc0a8312968d7a;cluster_00435/162072.jpg;157920;88
1118;f4fc0a831296ad7a;cluster_00435/165380.jpg;173569;83
1119;c8494d4b69ca6b6e;cluster_00607/231118.jpg;109010;76
1120;e9c94d4b694a6b2a;cluster_00607/657089.jpg;103523;83
1121;94c4caa59bba0fe1;cluster_00263/102590.jpg;141185;83
1122;94c4cea59bba0fa1;cluster_00263/110369.jpg;198530;89
1123;d0c869e9498f8f87;cluster_00051/659110.jpg;140233;85
1124;d0c869e9498f8f87;cluster_00051/7959.jpg;140485;82
1125;cc8f0684b6d45f8b;cluster_01183/512283.jpg;140608;81
1126;cd8f0684b6d45f89;cluster_01183/512343.jpg;115034;78
1127;eac0953f958d854d;cluster_01148/489247.jpg;113607;68
1128;eac29437958d85cd;cluster_01148/491904.jpg;80091;82
1129;d6e1219e0fceb04e;cluster_00852/352237.jpg;234493;81
1130;c2e4699e0fce314e;cluster_00852/352559.jpg;245790;79
1131;d4324dcd13d66c99;cluster_00638/248700.jpg;186075;92
1132;d4324dcd91d6689b;cluster_00638/250190.jpg;148442;89
1133;95b15b4c6c3572d2;cluster_01578/753473.jpg;143632;86
1134;9fb1dbc84d3032d2;cluster_01578/782824.jpg;211833;82
1135;a297b9e0cc62f439;cluster_00698/279464.jpg;87693;91
1136;a297b9e0cc62f439;cluster_00698/930595.jpg;86916;79
1137;f1067ae69a899699;cluster_01920/966870.jpg;103249;79
1138;f1067ae69a899699;cluster_01920/966974.jpg;104019;85
1139;d0d53f13c07a1f85;cluster_00208/76735.jpg;69301;79
1140;d0d53f13c07a1f85;cluster_00208/77630.jpg;72237;78
1141;c3e31d8af0aae938;cluster_00806/328027.jpg;166512;91
1142;c3e31dc8f0aae938;cluster_00806/328623.jpg;141034;85
1143;cad07271cf8cb60e;cluster_01123/478026.jpg;164367;74
1144;ced07271cf8cb41c;cluster_01123/478599.jpg;86224;83
1145;b94a3cd5087ee784;cluster_01311/590089.jpg;118540;76
1146;b94a3cd5087ee784;cluster_01311/590275.jpg;115779;76
1147;a0a446cf5919b3de;cluster_01775/876458.jpg;89950;76
1148;a0a446cf5919b3de;cluster_01775/902992.jpg;89406;80
1149;f2f487904d9f50c9;cluster_01547/735979.jpg;124682;77
1150;f0f6a7904d9654c9;cluster_01547/739256.jpg;234498;83
1151;c49c48d55716adad;cluster_00495/183183.jpg;104613;74
1152;c4ccc8c55717a5ad;cluster_00495/185598.jpg;142806;83
1153;b39ccc33c4d0a733;cluster_01781/881966.jpg;118890;72
1154;f39cc833cdc08f23;cluster_01781/882088.jpg;104084;75
1155;d1494c3633329ebe;cluster_00653/253883.jpg;87609;76
1156;d3494c3633369c9e;cluster_00653/253896.jpg;85794;74
1157;c4413bd74b964a8f;cluster_00461/170720.jpg;57892;73
1158;c4413ad74b964b8f;cluster_00461/188067.jpg;76689;74
1159;bfa79475d814260e;cluster_00839/348114.jpg;81877;74
1160;abc39475d834270f;cluster_00839/349154.jpg;80566;73
1161;c1db7a660d9b3606;cluster_00005/507.jpg;138238;82
1162;e3db5a660d9b7204;cluster_00005/624003.jpg;141808;79
1163;a9d265a956ad922d;cluster_00237/89127.jpg;77578;84
1164;a95265a956add22d;cluster_00237/98537.jpg;106387;71
1165;8527724a19d96eda;cluster_00459/169190.jpg;95727;80
1166;852772ca39d96c9a;cluster_00459/169884.jpg;101799;80
1167;9d87838d42fc9c36;cluster_00801/325568.jpg;153393;91
1168;9d87838d42fc9c36;cluster_00801/365732.jpg;154290;83
1169;99e4b2a91511f2f6;cluster_01927/970622.jpg;89833;90
1170;99e4b2291531f2f6;cluster_01927/970643.jpg;131863;94
1171;8eb421ded0cb6c65;cluster_01329/595694.jpg;194447;92
1172;8eb431dbd8cb2c64;cluster_01329/828181.jpg;215325;111
1173;e298cc2ece639371;cluster_00230/851130.jpg;154234;113
1174;e298cc2ece639371;cluster_00230/86471.jpg;154832;117
1175;c49293b66d69a5d2;cluster_00002/362.jpg;85013;110
1176;e49a93166d69a55a;cluster_00002/602241.jpg;107945;121
1177;aa5d53ec478866a5;cluster_00466/172810.jpg;132361;125
1178;aa5555e847a866b5;cluster_00466/173212.jpg;139956;133
1179;ddae36848ce544e5;cluster_01786/884079.jpg;201558;130
1180;ddae368488f516a5;cluster_01786/884223.jpg;123670;125
1181;9def37201c1494fc;cluster_01786/884461.jpg;202963;132
1182;88f6cd8972cd3e90;cluster_00654/254301.jpg;133895;117
1183;88f6cd8972cd3e90;cluster_00654/254774.jpg;96291;121
1184;90d469d83f1f26c3;cluster_01540/734445.jpg;78330;112
1185;90d469d83f1f26c3;cluster_01540/734939.jpg;100425;105
1186;cad1271aed273847;cluster_00492/182880.jpg;112691;100
1187;cad1271afd273843;cluster_00492/276972.jpg;144525;98
1188;91933f2d70c07e96;cluster_01772/868931.jpg;70121;88
1189;91933f2d70c07e96;cluster_01772/924863.jpg;51250;83
1190;83806d66fd95be22;cluster_01316/591917.jpg;109597;84
1191;83026d66f995fe22;cluster_01316/591985.jpg;149578;76
1192;d6c329720adda2e9;cluster_01918/966591.jpg;120619;73
1193;d68329721adda26d;cluster_01918/970402.jpg;115961;76
1194;84a76703d95353d5;cluster_01124/478418.jpg;108424;80
1195;84a75703dd1353d5;cluster_01124/478853.jpg;142711;83
1196;c646e3d30d2d52ab;cluster_00837/347051.jpg;122263;82
1197;c646e3d72d3542a9;cluster_00837/426461.jpg;180037;86
1198;e77d0902021575ff;cluster_00239/135280.jpg;74447;81
1199;e77d0902021575ff;cluster_00239/89365.jpg;91823;80
1200;c1c6469bc8d990df;cluster_01549/737684.jpg;127967;82
1201;c1c6469bc8d990df;cluster_01549/737854.jpg;134168;86
1202;d93926c6db31c2cc;cluster_01911/962477.jpg;98976;121
1203;d93866c6db31c2cc;cluster_01911/962639.jpg;75980;118
1204;9a3df41bc234b9e0;cluster_00450/166842.jpg;147553;120
1205;9a3df41bc234b9a8;cluster_00450/166873.jpg;101229;120
1206;c86cb9eba4a99496;cluster_01582/755706.jpg;78596;117
1207;c86cb9eba4a99496;cluster_01582/756376.jpg;78052;117
1208;ade6698d19949c96;cluster_00662/258722.jpg;54063;116
1209;ade6698d19949c96;cluster_00662/271363.jpg;56098;111
1210;8a3db5213774c72c;cluster_00206/75001.jpg;82995;117
1211;8a39b1e12774c667;cluster_00206/76343.jpg;83486;116
1212;e662999994b59b62;cluster_00808/332053.jpg;108468;119
1213;e662999995b19b62;cluster_00808/970470.jpg;108602;125
1214;f46cce71c5192a99;cluster_00034/4569.jpg;113090;81
1215;f46cce53c40d3a1d;cluster_00034/783298.jpg;131992;79
1216;c5873c584b4865fb;cluster_01320/592675.jpg;135511;83
1217;c1c73c3c275831bb;cluster_01320/858531.jpg;167663;83
1218;a6dac9e373c18c86;cluster_01112/470574.jpg;148049;100
1219;a6da49e373c1cc86;cluster_01112/470600.jpg;118762;87
1220;d7c77a60f4c00a3e;cluster_01576/751546.jpg;169632;84
1221;d7c77a6074c00e3e;cluster_01576/751639.jpg;173245;77
1222;828ca97e53967974;cluster_00696/278374.jpg;105657;83
1223;8284ad7a57967974;cluster_00696/349648.jpg;68281;86
1224;d0dccf81f0f93522;cluster_01744/857431.jpg;62220;80
1225;f0dccf81f0f93422;cluster_01744/863358.jpg;78201;82
1226;90162fe96e5a6ca5;cluster_01318/592531.jpg;136022;79
1227;911e2fe16ef26a24;cluster_01318/593333.jpg;140504;79
1228;a12fe3ccc9bad2c0;cluster_01916/964829.jpg;81921;78
1229;a12fe3ccc9bad2c0;cluster_01916/965974.jpg;62618;65
1230;975bcdf868496027;cluster_00468/173843.jpg;118645;79
1231;975bedf069616025;cluster_00468/250246.jpg;144496;87
1232;f98566b560338637;cluster_01788/885472.jpg;157074;91
1233;fa81665da141f61d;cluster_01788/885858.jpg;148283;98
1234;9a5566558015f75d;cluster_01788/886279.jpg;146652;93
1235;fad5663d8015a61d;cluster_01788/886579.jpg;147670;92
1236;c66c061bb99bd349;cluster_00830/340791.jpg;122508;87
1237;c66c361bf99a1349;cluster_00830/538719.jpg;131718;82
1238;968e69956a1a9a5b;cluster_00691/274919.jpg;147788;87
1239;968e69b54a9af249;cluster_00691/276703.jpg;188076;90
1240;f3c2cdce30328bd8;cluster_01743/857203.jpg;186536;88
1241;cdca713e4d5e2350;cluster_01743/857684.jpg;178566;90
1242;b4f430d6f033f0e1;cluster_01571/747127.jpg;137492;113
1243;bcf430d6f033b0e1;cluster_01571/762584.jpg;135888;118
1244;ce1e493d68fc18b2;cluster_01929/970760.jpg;104202;118
1245;ce1e493d68f838b2;cluster_01929/971754.jpg;102422;114
1246;f192c6cc669893cd;cluster_01115/471564.jpg;130184;122
1247;f19246cc66d893cd;cluster_01115/472574.jpg;148625;129
1248;ff6dc81392af0d80;cluster_01327/595589.jpg;199722;131
1249;ff6dc41292af0f80;cluster_01327/595772.jpg;242237;125
1250;9def2ba1a88e89c4;cluster_00033/4521.jpg;115637;127
1251;9cef6331288e0bd6;cluster_00033/781200.jpg;62310;125
1252;dc39e704ef20d6a4;cluster_00201/73399.jpg;84810;126
1253;dc39e604ef22d6a4;cluster_00201/73535.jpg;122249;126
1254;ef80182ad6ed983e;cluster_00665/259445.jpg;141147;86
1255;ef80182ad6ed983e;cluster_00665/272863.jpg;140209;76
1256;cd5f03c4c79a7630;cluster_00457/168958.jpg;54598;76
1257;cd4f03c4c7db3630;cluster_00457/203503.jpg;74870;77
1258;b026176fc0e5c71b;cluster_01585/757220.jpg;136504;78
1259;b026376fc0e5c713;cluster_01585/853321.jpg;137816;127
1260;85c763709c3ed952;cluster_00606/231080.jpg;140237;111
1261;85c761789c2ee95a;cluster_00606/290587.jpg;166591;121
1262;d48b3b743996483d;cluster_00434/162014.jpg;135991;108
1263;d6bb1354b996483c;cluster_00434/207228.jpg;175642;138
1264;bf7fd8c0c0c462c6;cluster_00050/7747.jpg;143449;126
1265;bf6ff8c0c0c462c6;cluster_00050/912769.jpg;135518;128
1266;e07a31cca5c6a379;cluster_01182/511670.jpg;92761;124
1267;e07a31cca5c7a339;cluster_01182/511942.jpg;103661;120
1268;d1c3ad9e97c0163a;cluster_00262/102554.jpg;134713;109
1269;d5c3ad9e95c0163a;cluster_00262/102633.jpg;204063;135
1270;94d66b8369f82de0;cluster_00898/373856.jpg;91952;105
1271;94d66b8369f8ace0;cluster_00898/405078.jpg;89488;97
1272;84ed32729b97603b;cluster_01176/507537.jpg;201949;108
1273;84ef32661b93631b;cluster_01176/510544.jpg;240842;106
1274;c13e6c19e73463b1;cluster_00296/113731.jpg;165213;94
1275;c13e6c19e73463b1;cluster_00296/474206.jpg;152364;88
1276;e448d331e85636cf;cluster_01344/603283.jpg;118746;94
1277;e448d331e85636cf;cluster_01344/603542.jpg;123157;93
1278;aaaab85859f9f881;cluster_01720/839703.jpg;78574;93
1279;aaaab85859f9b8a1;cluster_01720/856080.jpg;89008;93
1280;8cb41f4b498fb2d2;cluster_01512/715041.jpg;68501;96
1281;8cb41b4b498fb2d6;cluster_01512/737776.jpg;68681;94
1282;9c6c7132d6e16acc;cluster_00853/352653.jpg;122584;84
1283;dd6c61331ec169cc;cluster_00853/352913.jpg;124615;79
1284;ec0f221c574507fe;cluster_00639/249674.jpg;138621;73
1285;f88f0638b57503a7;cluster_00639/419970.jpg;113352;83
1286;c14536ade994d6d2;cluster_01149/489326.jpg;177279;85
1287;c14536ade994c6d6;cluster_01149/489374.jpg;116430;82
1288;cf79b14cec935860;cluster_01515/716517.jpg;74722;76
1289;cf79b14cec935860;cluster_01515/999328.jpg;74462;72
1290;8493c63219ccf67b;cluster_01727/844982.jpg;69653;79
1291;ac93c43219c4f63f;cluster_01727/845725.jpg;53821;85
1292;9f7679f14a19308c;cluster_00291/111727.jpg;86545;81
1293;9bf679f1421b308c;cluster_00291/130450.jpg;96812;81
1294;9ba61c49a768995b;cluster_01343/602268.jpg;151927;79
1295;9ba69c49a764995a;cluster_01343/606088.jpg;107917;74
1296;ca5f88d99908df86;cluster_01171/503839.jpg;291302;88
1297;d3ac233524efe831;cluster_01171/504122.jpg;287124;85
1298;982739667c4997b4;cluster_00265/103592.jpg;90337;67
1299;9827b9667c4997b0;cluster_00265/827799.jpg;162176;72
1300;c0cca7c3396762b3;cluster_00057/9529.jpg;106148;80
1301;c0cca5c33b6762b3;cluster_00057/977760.jpg;106080;81
1302;c1c17b8ccb419c6f;cluster_01185/512841.jpg;114846;87
1303;c1c17b8c9b419d3e;cluster_01185/515108.jpg;50514;68
1304;a87a752b522a7d2a;cluster_00433/161501.jpg;253129;92
1305;80807f887f927b97;cluster_00433/175900.jpg;183028;75
1306;979ed8de486cc02b;cluster_00601/229200.jpg;166604;85
1307;979ed8de486cc02b;cluster_00601/855193.jpg;169337;81
1308;97c5d28f2c53a45c;cluster_01718/839417.jpg;233398;75
1309;97c5d68f2453a45c;cluster_01718/839813.jpg;294637;93
1310;91cf4eb1294eb14e;cluster_00854/352966.jpg;71409;84
1311;91c74eb1b94ef10c;cluster_00854/381523.jpg;80627;97
1312;f04d2f68f095ca5a;cluster_00068/19248.jpg;147260;103
1313;f04d2f68f095ca5a;cluster_00068/915101.jpg;144333;101
1314;c58824ddbbd205cf;cluster_01388/632684.jpg;79855;91
1315;c58824ddbbd025cf;cluster_01388/770414.jpg;67217;96
1316;855a6687ba5d4cac;cluster_01375/624935.jpg;109050;96
1317;855a6487ba5d4cbc;cluster_01375/629521.jpg;98501;100
1318;bb2bf837e03c150c;cluster_01147/487642.jpg;213076;96
1319;bf2bd837e03c150c;cluster_01147/620502.jpg;195807;102
1320;d39a0ecc5c7872c3;cluster_00095/169064.jpg;229220;97
1321;c31e8ec85c7873c3;cluster_00095/31399.jpg;130068;95
1322;991786c8ad4767b2;cluster_01523/722208.jpg;61120;96
1323;991786c8ad4767b2;cluster_01523/908356.jpg;75160;87
